time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.237085862312,0.386292956504,14.5657200539,0.0192981651291,0.0346940799122,0.0,0.120789033554,0.436600633624,4.39517304329,-0.0285761355892,0.0534953149032,0.0,443.9455931112884,443.1456799868549,446.3316135842146,446.2306521339222
2.1000000000000014,0.243716851665,0.412814076294,14.829145143,0.0180003125805,0.0377390533585,0.0,0.0999744285044,0.447307836717,4.38569408262,-0.0104727868561,0.0446009284186,0.0,420.44959408704375,419.67999457095544,419.2778317941574,420.8478014179623
2.1600000000000015,0.248955264992,0.440001041409,15.0943984945,0.0177882371689,0.0410894602215,0.0,0.0743505854224,0.45887912959,4.45580216387,0.00761579507802,0.0720381120276,0.0,444.783375702336,447.02695139543,444.8243718801849,446.3033979021593
2.2200000000000015,0.252647037798,0.467854728569,15.3623769756,0.0180964460685,0.0451266591512,0.0,0.0483331064809,0.469609041617,4.47671410384,-0.000350207926635,0.0555138097445,0.0,431.03903355916816,429.6436302724535,431.25538750763195,430.5818389829486
2.2800000000000016,0.254638096733,0.496383706678,15.6331128533,0.0185193313541,0.048785631826,0.0,0.0177064664259,0.481372622238,4.54751707277,0.0187917428374,0.0701351512232,0.0,445.75807133650943,446.9540186234579,446.3994563047312,447.9588330788663
2.3400000000000016,0.254603667749,0.525672392422,15.9103478742,0.0194782412387,0.0536608482641,0.0,-0.019324357098,0.49501854936,4.69303268044,0.00966868396151,0.0973207022742,0.0,469.2638753997703,471.3743339138812,470.47201548658154,469.76494842974756
2.4000000000000017,0.252249018545,0.555794783531,16.1960329936,0.0210985719138,0.0598184647514,0.0,-0.0597778368279,0.509180094162,4.82919560283,0.0488701346201,0.111545503407,0.0,468.2049870397374,469.31894656478966,467.0790538292991,470.126821761972
2.4600000000000017,0.247334013264,0.586808283331,16.4898164209,0.0236922039974,0.0664691856548,0.0,-0.104733478547,0.524889037403,4.96295342742,0.0284806981747,0.109408242338,0.0,469.4891360601068,469.3334192929845,469.80222948018746,468.21934168189983
2.520000000000002,0.239662205923,0.618785499664,16.7903651258,0.0254689232265,0.0734645177,0.0,-0.151651163015,0.541181957435,5.05487241767,0.0317833027844,0.128044305306,0.0,456.84516887083123,458.34044552670065,457.93751000026555,458.20041450816456
2.580000000000002,0.22914112318,0.651738898512,17.0949202768,0.0279838057512,0.0811762666697,0.0,-0.199755118563,0.557468842291,5.09670600921,0.0569112975979,0.129480637884,0.0,442.2987180760484,442.43219525195553,442.9999320910941,445.06252569444666
2.640000000000002,0.215608072228,0.685714402027,17.4017119382,0.0308312331122,0.0898596437826,0.0,-0.252099263967,0.575345706504,5.12944358946,0.0109653373549,0.164790327172,0.0,439.46721811038594,442.40352313869,442.7115945292925,438.9153731924617
2.700000000000002,0.19866905447,0.720837595417,17.7115111729,0.0312335130495,0.0996175647919,0.0,-0.31345966012,0.595465306689,5.19678440011,-0.00358017240997,0.157929311382,0.0,452.58978412253396,452.0618148499065,452.85545360110285,451.68367043019373
2.760000000000002,0.177895328253,0.757160062962,18.0249642051,0.0308354933234,0.108904543082,0.0,-0.379864089014,0.615240415096,5.25128695866,-0.0135730028459,0.147612072982,0.0,449.20977868452906,448.3945596010631,449.91059564208933,449.10078185178304
2.820000000000002,0.15295074772,0.794660522391,18.3417548719,0.0298219011007,0.117881239149,0.0,-0.452441119419,0.634672526527,5.30801872525,-0.0245344567803,0.153333174842,0.0,450.9080029518277,451.39065443264974,450.53008336088857,449.64287673314226
2.880000000000002,0.12344839819,0.833310468266,18.6621639693,0.0279365666828,0.127355573542,0.0,-0.531832973603,0.653484484399,5.37184786193,-0.0510557133014,0.165753906011,0.0,453.00820759738076,454.02896897429116,454.8426212134154,452.7128371777011
2.940000000000002,0.0891677745375,0.873008090432,18.9850417359,0.0250322285391,0.138127417957,0.0,-0.611777236808,0.669488358188,5.3905044449,-0.0435736795754,0.198251506979,0.0,438.7736028922857,441.494135317646,440.1581456842176,440.7755425675409
3.000000000000002,0.0499116271312,0.913608598364,19.3088502739,0.022606624414,0.150306832406,0.0,-0.697818608592,0.683625895425,5.40286249626,-0.0347789795317,0.211081342608,0.0,438.2141647543451,439.32031401254017,438.53211068152865,439.2612763826254
3.0600000000000023,0.00534345232089,0.955002813066,19.6328998688,0.0202804113318,0.162971853895,0.0,-0.788877475074,0.695981475766,5.39858923835,-0.0482662712725,0.211088380405,0.0,434.9109065453309,434.95646777983745,433.6439055061096,432.50843192430557
3.1200000000000023,-0.0448853711487,0.997090095532,19.9565085444,0.017090683613,0.176034019748,0.0,-0.886517308236,0.706658953784,5.38816991348,-0.0653940902711,0.228409942812,0.0,431.56258382413193,433.0703081784627,433.3147033834036,431.87014028898477
3.1800000000000024,-0.10182652915,1.03981429618,20.282914976,0.0134004470931,0.189446610807,0.0,-1.01280753003,0.717071385074,5.49122161706,-0.0546829533156,0.211427774293,0.0,469.11045044019244,467.8361822076206,468.6898387655739,469.51917470950383
3.2400000000000024,-0.165462734948,1.08301044261,20.6094969576,0.0100782573816,0.202171632251,0.0,-1.10939918304,0.722555182273,5.39503945935,-0.0567796469918,0.21336202025,0.0,405.42582989959607,405.64867783089335,405.5453181096301,405.35451649928945
3.3000000000000025,-0.235909019501,1.12652211593,20.9342503187,0.00651018598879,0.215834604842,0.0,-1.23998266524,0.727501351329,5.42953952261,-0.0654712787734,0.246969566533,0.0,448.06735191339243,450.841105224297,448.72347411049594,448.0147415753182
3.3600000000000025,-0.314578965519,1.17026403301,21.2615874856,0.00289454101135,0.231373524625,0.0,-1.3837097434,0.730196186737,5.48099251249,-0.0514760723925,0.275960477034,0.0,454.9603095471643,457.34024284943024,454.3024302203481,455.4208508448853
3.4200000000000026,-0.401825564694,1.2140960194,21.5904739644,6.28298997152,0.247788587263,0.0,-1.52591218491,0.730594434089,5.48138178326,-0.0515417088874,0.268363054914,0.0,441.86246346787476,441.3117233893476,439.76513255177616,439.757962667331
3.4800000000000026,-0.497500447423,1.25789753618,21.9177791263,6.27999407672,0.264002649676,0.0,-1.66455659029,0.729210402936,5.42853458239,-0.0468925436856,0.273728785144,0.0,423.73685935180464,424.27547263870724,423.83341624737,424.23118448549127
3.5400000000000027,-0.602537975484,1.30155732693,22.2447026067,6.27701921249,0.280598392545,0.0,-1.83812219745,0.725846846898,5.46807437872,-0.0555858916113,0.281777057077,0.0,454.8414942548787,455.5609748850692,455.577778538813,454.880533142821
3.6000000000000028,-0.717103577728,1.34498520769,22.5697901257,6.27378461144,0.297456232892,0.0,-1.98203584945,0.721508336971,5.36806779928,-0.0507540848417,0.279290383466,0.0,409.60299885469226,409.46909984136704,410.30880902838635,410.73544785072977
3.660000000000003,-0.841138739657,1.38808770748,22.8906959545,6.27121937186,0.314098106946,0.0,-2.15381267407,0.715019162586,5.32828018861,-0.0302584846146,0.273214999319,0.0,432.0912373659391,431.65894460152776,430.0095000674012,431.74138124428436
3.720000000000003,-0.975958581532,1.43075508492,23.2097450676,6.26952356369,0.330528748318,0.0,-2.3415048818,0.707087695742,5.30601801405,-0.0245459866064,0.275070471508,0.0,438.33959736848414,438.5706966360063,438.3955044224434,438.86976598705434
3.780000000000003,-1.1210619458,1.47297064185,23.5237256587,6.26785611757,0.346753416826,0.0,-2.49649954694,0.699995586758,5.15999259526,-0.0352304888132,0.258952500737,0.0,396.28872716209275,394.887487507214,397.21330275506926,396.23170795600333
3.840000000000003,-1.2777300183,1.51464988257,23.8344833826,6.26557103193,0.362396179566,0.0,-2.72702974285,0.689126732716,5.19747187426,-0.0445092460573,0.264012267535,0.0,459.7367385983805,460.203371274158,460.8871595054797,460.1524253792094
3.900000000000003,-1.44812313099,1.55565325287,24.146312413,6.26268814681,0.377948476279,0.0,-2.95397573888,0.6774289282,5.1958526259,-0.0562771457844,0.247282622336,0.0,450.6963569147032,449.40829287308236,450.20380165693973,449.2490298347754
3.960000000000003,-1.63217817516,1.59591597721,24.4573530013,6.25919126601,0.392453466272,0.0,-3.18232274193,0.664392338871,5.17129281001,-0.0626235859963,0.227425591732,0.0,444.9682912344308,443.3974436043949,444.79123604898246,444.2687032611682
4.020000000000002,-1.82976795569,1.63536327635,24.7658148767,6.25568203268,0.406171580078,0.0,-3.40504395589,0.65025057418,5.11008759987,-0.05128847094,0.230946620057,0.0,433.33262032154056,433.68193271668986,433.40023219734053,434.34957666569943
4.080000000000001,-2.04027182188,1.67395486259,25.0689384167,6.25235645705,0.420396694902,0.0,-3.61282023907,0.635925177195,4.99360734298,-0.0653444104844,0.247152172644,0.0,415.17653862356866,416.65611736877565,415.6632948548609,414.4269906305391
4.14,-2.2662410951,1.71144603157,25.371148633,6.24857351005,0.435335061835,0.0,-3.92056053326,0.613454103363,5.07826522236,-0.0588157435202,0.252378946974,0.0,484.68211909762675,485.1312518681466,485.60343482305063,486.0904885870112
4.199999999999998,-2.50865424734,1.7476949881,25.6732964851,6.24493940076,0.451342611912,0.0,-4.16102110938,0.594608568105,4.99249403052,-0.0643252851709,0.286095413381,0.0,431.21422417435303,434.1256899703874,431.2987989351903,430.8303707357026
4.259999999999997,-2.7649350305,1.78282900449,25.9684848242,6.2418781403,0.468799691051,0.0,-4.38291448252,0.57632902167,4.8465264842,-0.0327362523892,0.299208326529,0.0,411.47041339290814,412.72278673358744,410.06683439395675,412.8618644779793
4.319999999999996,-3.03493862186,1.81682263287,26.2550931454,6.23976270185,0.486878028606,0.0,-4.61846757096,0.556693194936,4.70632669818,-0.0408462957357,0.305191529345,0.0,415.3812994628216,416.005027318104,415.93186073390996,415.220158109213
4.379999999999995,-3.31877395557,1.8496620917,26.5320873446,6.23722887935,0.505048535476,0.0,-4.84397571618,0.53783530766,4.52621865073,-0.0451522073358,0.297685917839,0.0,402.7527155435746,402.1770450186286,402.0658158914279,401.6742316585589
